"","text","date","topic","sentiment","country","city_ascii","lat","lng"
"1868","[$6934.85]Huawei Honor 20, 48MP Camera, 8GB+128GB, China Version, Quad Back Cameras, Fingerprint Identification, 6.26 inch Magic UI 2.1.0 (Android 9.0) HUAWEI Kirin 980 Octa Core up to 2.6GHz, Network: 4G, NFC, Not Support Google Play(Black)
https://t.co/X6BiH9Wlsm https://t.co/bcP7zSWtNN","2019/5/25",3,0.15249857,"","",NA,NA
"1869","Huawei Ban: Things You Should Know   

@HuaweiMobile  @Google    @Android  @Huawei 
https://t.co/fTcSUMBQfQ https://t.co/b72npw89Ou","2019/5/25",4,-0.111803399,"","",NA,NA
"1870","@kursed @usmanrafim I believe its called Hong Meng OS &amp; should b based on open source android with heavy customisations. Google android is a 15+ yr old OS with so many updates, fixes till it became mature. Huawei may see huge drop in sales for the coming 1-2 yrs. Lets c","2019/5/25",2,0.046875,"","",NA,NA
"1871","Google Banned all android services for Huawei.

Le Pakistani : Or do Imran Khan ko Vote. https://t.co/veNfrYkQTF","2019/5/25",3,-0.125988158,"","",NA,NA
"1872","I want Huawei to create their own operating system and tell Android/Google/America__

Then launch the 5G worldwide.","2019/5/25",1,0.114707867,"","",NA,NA
"1873","halsey now or never text - Google-Suche https://t.co/BdNyHAsa72","2019/5/25",3,0,"","",NA,NA
"1874","Q&amp;A: Google's Huawei ban - what it means for your Android phone https://t.co/3UeKO3lN9Z :Auto pickup by wikyou","2019/5/25",4,-0.104257207,"","",NA,NA
"1875","@Huawei Huawei App Gallery don't have a lot of apps to download yet and honestly Google is diverse and easy to use with many sites... Talking about Android?? How do you plan on fixing this? Are we getting our money back since US pulling out?? Fuck os, either you make a good deal with US","2019/5/25",2,0.077947332,"","",NA,NA
"1876","halsey nightmare songtext - Google-Suche https://t.co/BhVHOZW80M","2019/5/25",3,-0.237170825,"","",NA,NA
"1877","Got a Huawei phone? Your rights as Google prepares to restrict its use of Android https://t.co/hHFPKofLbo","2019/5/25",2,-0.096824584,"","",NA,NA
"1878","@HuaweiFacts Huawei, I have begged my parents for the Huawei p30 and got the lite version. I love the phone and it's extremely fast. Is google gonna be removed? And if so, what are you gonna do about the Android thing?","2019/5/25",4,0.225390287,"","",NA,NA
"1879","@jewels_bbyju Yes!! And he forced google not to share android with Huawei ______ that man is a prick!","2019/5/25",4,0.307320605,"","",NA,NA
"1880","@Huawei I wasn't gonna buy any android phone because they use Google I now own an Huawei and i was gonna get an iPhone, I guess i am gonna wait. 
#exited #thankstrump #Huawei #Google","2019/5/25",2,-0.022821773,"","",NA,NA
"1881","One thing I don__ understand, is why can__ google let Huawei use Android still outside of the US...?","2019/5/25",2,0.23570226,"","",NA,NA
"1882","LATEST: __uawei phones have stopped working after Google pulls its Android license,_ BS or not? _ Profit by Pakis https://t.co/eZXFzwNxit","2019/5/25",4,0.109734528,"","",NA,NA
"1883","Very interesting!

https://t.co/T4J9dFKIC2","2019/5/25",3,0.477297077,"","",NA,NA
"1884","@HuaweiIndia Refund my Money of P30 Pro purchased from https://t.co/5ugVnmepIQ
https://t.co/n5P6XUhOaZ","2019/5/25",2,0.550597761,"","",NA,NA
"1885","How Huawei might not be able to continue using even the open-source foundation of Android under US bans of company https://t.co/UZs7QPx91c","2019/5/25",1,0,"","",NA,NA
"1886","__he Huawei Disaster Reveals Google__ Iron Grip on Android_ by Eric Ravenscraft https://t.co/tzBoDUufCC","2019/5/25",4,-0.25,"","",NA,NA
"1887","@HuaweiIndia https://t.co/n5P6XUhOaZ
See this.... #RefundMoney","2019/5/25",3,0,"","",NA,NA
"1888","Huawei__ use of Android restricted by_Google https://t.co/usfU0izq15 https://t.co/60GFyQWhC3","2019/5/25",3,-0.125,"","",NA,NA
"1889","Huawei Removed From SD Association and Wi-Fi Alliance, Google Removes Its Phones From Android Enterprise Device List https://t.co/G8o2B8PJDW","2019/5/25",4,0,"","",NA,NA
"1890","When I become famous, I'll never allow anyone take a selfie with me w their android for reasons like this.

Exceptions will be made for Google pixels and Huawei smart phones.  PSA. https://t.co/krv6XbI0bV","2019/5/25",2,0.031617991,"","",NA,NA
"1891","Where Google__ Ban Will Hurt Huawei the Most https://t.co/9ahjtjWPWo","2019/5/25",1,-0.649519053,"","",NA,NA
"1892","Google__ Huawei restrictions are a wake-up call for all Android phone makers https://t.co/HTdDKJIpaM","2019/5/25",4,0,"","",NA,NA
"1893","Huawei__ European Customers Are Put on Hold by U.S. Ban: They__e unsure how Android phones will keep working as Google and other companies assess a Trump administration order. https://t.co/yhtn0vFWil https://t.co/9pwxlvb1Yy","2019/5/25",2,-0.063355259,"","",NA,NA
"1894","Huawei vs. U.S.: As trade war escalates, tech companies sit in the crosshairs https://t.co/lh7UVHEWXm","2019/5/25",1,-0.114707867,"","",NA,NA
"1895","Can't wait to see how huawei's baby looks like.
#huawei #hongmeng #newOS #war #technology #android #google #apple
#china #usa https://t.co/KVS3aIZaUd","2019/5/25",1,0.173360222,"","",NA,NA
"1896","@evanroden1 @Android And they will be behind with new functions, updates etc. And Google play is a massive loss even if Huawei has its own app store","2019/5/25",2,-0.058814197,"","",NA,NA
"1897","Hongmeng is Huawei__ Google Android replacement

https://t.co/YRkmDMalhu","2019/5/25",4,0,"","",NA,NA
"1898","Google 'restricts Huawei's use of Android'

New Huawei smartphones will lose access to some of Google's programmes, Reuters news agency reports.","2019/5/25",2,0.12001984,"","",NA,NA
"1899","Currently, #Google's #Android and #Apple's #iOS iOS are the two prevailing operating systems for mobile devices. so now the new operating system for #Huawei's #Hongmeng 
https://t.co/AjGqyDhV9s","2019/5/25",1,0.106904497,"","",NA,NA
"1900","Huawei needs Google's Android and Microsoft's Windows 10 like fish need water https://t.co/jTuQwyxcN2 via @YahooNews","2019/5/25",1,0.121267813,"","",NA,NA
"1901","You may find it interesting if you are using one of the Huawei smart devices.

What does the Google block mean for Huawei phone owners? https://t.co/F40gkJMeRV","2019/5/25",2,0.065419169,"","",NA,NA
"1902","Huawei could survive without Android, but it wouldn't be pretty https://t.co/n5t4ZHH8X1  #Hacking #Defense #Internet #Business #StartUp #CyberWar #CyberWarfare #CyberSecurity #Spyware #Malware #Infosec #PentesTing #Massive #Warfare #Networking #Internet #Hardware #Software","2019/5/25",1,-0.259884933,"","",NA,NA
"1903","Google Suspends Android Support After Huawei Is Blacklisted by US Government - Fstoppers https://t.co/GEj1gtGfkJ","2019/5/25",2,0,"","",NA,NA
"1904","What Google's Android move means if you own a Huawei phone https://t.co/9yUQK5zPew","2019/5/25",2,0,"","",NA,NA
"1905","__o far, #Huawei has lost access to Google, Android, Qualcomm, Intel, Microsoft, and _ perhaps most devastatingly _ Arm. Now, it is also temporarily losing its membership in the Wi-Fi Alliance_
Huawei loses access to Wi-Fi Alliance, Bluetooth could be next https://t.co/jWFsdY0e5M","2019/5/25",2,-0.468985335,"","",NA,NA
"1906","@Huawei really getting the knife __ put in and twisted. First @Google with #Android _ and now @SD_Association with SD memory cards. Add on top the #USA ____ semi-conductor companies they use, yikes!

Really did like the look of the #MateX...","2019/5/25",2,0.074094016,"","",NA,NA
"1907","@A_Young_Padawan Huawei was okay with using Android and Google was eating from it. Now Trump has forced Huawei to ramp up their own OS, how passed off do you think Google is right now that they might have an android competitor in a few years?","2019/5/25",1,0.069317447,"","",NA,NA
"1908","@Android I like Android (far better than apple), but if Huawei comes with a new OS, I will most likely buy it. I don't care for google.","2019/5/25",2,0.106854313,"","",NA,NA
"1909","@realDonaldTrump Thanks for affecting the whole world and all Huawei consumers. Somehow you affect me even when I am no where near US. You aren't wining anything. You affected Google's, Android's business and the rest of the world is supporting Chinese products more cause we lost trust in the US.","2019/5/25",2,0.060865283,"","",NA,NA
"1910","@fuego9azul @_rahulsharma786 @Huawei the apps store that i was talking about. there will be multiple android like app stores - amazon, google play, huawei something, samsung store, 
now the strategy would be to make google play store insignificant by making huawei store more dominant as its hardware would be good","2019/5/25",2,-0.185743527,"","",NA,NA
"1911","@Google  @WearOSbyGoogle  @GooglePlay - does the US Govt Ban on Huawei  and the subsequent decision of Google to Pull the plug on @Android  updates for Huawei devices - does that impact @WearOSbyGoogle updates on Huawei Watch 2 in the UK ? https://t.co/cTgIBqGjbF","2019/5/25",4,-0.041099747,"","",NA,NA
"1912","@fuego9azul @_rahulsharma786 @Huawei correct - android is open source - but what google does is it takes this free version of the code contributed by millions of developers and places its proprietary version of some code and creates a fork of it and prevents that proprietary version from being used free.","2019/5/25",2,0.28991378,"","",NA,NA
"1913","Google pulling Android from Huawei is another reminder.  

Much of Android__ code is open ... but don__ confuse open-source with with platform control.  Handset makers have been put on notice that Google can fuck them over at any time. https://t.co/KMrmrW6U17","2019/5/25",2,-0.1625,"","",NA,NA
"1914","Not only #Huawei launchs an Android replacement (#Hongmeng) but could collaborate with #aptoide an open source alternative which currently has 900,000 apps available and could replace the Google Play Store if necessary.
#China #Sinotriumphalism #greatwall 
#Java #Linux","2019/5/25",2,0.071842121,"","",NA,NA
"1915","P20 pro shock devalued to low price  @UnboxTherapy @techmagnet_yt @AndroidAuth @Mrwhosetheboss
https://t.co/lL16oulGgY","2019/5/25",3,0.303169531,"","",NA,NA
"1916","Â» Huawei could survive without Android, but it wouldn't be pretty - CNET https://t.co/FeGo77H0Aj","2019/5/25",2,-0.215250367,"","",NA,NA
"1917","Huawei flagships without Google or Android? This is everything you need to know.Fingers crossed Huawei can resolve things. For the sake of competition.Sources:https://t.co/QjXD1z59f3...
https://t.co/DdURtUHaml","2019/5/25",4,0.05088597,"","",NA,NA
"1918","Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/6WR2JkZcWL","2019/5/25",1,0.183532587,"","",NA,NA
"1919","Even if Huawei comes out with it own OS tomorrow, it will take time to get adopted users, and more importantly developers. If you doubt my words ask others (brands names with held). The lost of google's android may as well collapse Huawei mobile phone division. https://t.co/fEeskl1pxL","2019/5/25",2,-0.129054725,"","",NA,NA
"1920","@Bhashi_Mahen @Android Any update Huawei puts out after those three months will just have to remove the Google Apps from the device. They can still run Android and get updates, tho.","2019/5/25",2,-0.026064302,"","",NA,NA
"1921","@RosanderTore @Android No, Android will still work on Huawei phones, just not Google's Android.","2019/5/25",2,0.06681531,"","",NA,NA
"1922","@unclescrooch @Android No, it means they can't use Google services, like the Play Store, the Google App, YouTube, Drive, Docs, etc. Huawei can still use Android, as it's open source.","2019/5/25",2,0.054554473,"","",NA,NA
"1923","@KJ_Aranda @Android Android is and always has been free and remains open to Huawei.. Google just can't out their apps on it anymore.","2019/5/25",2,0.064549722,"","",NA,NA
"1924","@improbir @Android @Google @Huawei Android is open source so it won't hurt them that way, it just means that they can't use the play store or any Google apps.","2019/5/25",2,0.139271504,"","",NA,NA
"1925","@Osama911 @Android What did Google do? The US government made it illegal for them to work with Huawei. What else could they do?","2019/5/25",1,-0.120281306,"","",NA,NA
"1926","ICYMI: Huawei__ smartphone business outside China could be hobbled as the tech giant will lose access to updates to Google__ Android operating system https://t.co/Mw3arQt2pa via @ReutersTV https://t.co/P3RDlRKbo3","2019/5/25",1,-0.041666667,"","",NA,NA
"1927","Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare - Forbes https://t.co/A34IQT4pGv","2019/5/25",3,-0.134164079,"","",NA,NA
"1928","@bentendo771 @Google If Huawei starts making all components in the U.S.A., Android may be available in the future for them !!!","2019/5/25",2,0.170560573,"","",NA,NA
"1929","Huawei is a 5G monster technology, they've updated the original US intellectual property to frightening new levels of online genius. Their operating system will usurp Android in leaps and bounds ...
. https://t.co/ho8gTnQsOK","2019/5/25",1,0.027553569,"","",NA,NA
"1930","@ReutersBiz: WATCH: Huawei will immediately lose access to Android operating system updates following Google's plan to suspend some business with the Chinese... @BrownRbjr2002 https://t.co/QKJYgwvBwP","2019/5/25",1,-0.090610304,"","",NA,NA
"1931","WATCH: Huawei will immediately lose access to Android operating system updates following Google's plan to suspend some business with the Chinese tech giant https://t.co/D0pxbV0zg5 via @ReutersTV https://t.co/ukodhXwK4Z","2019/5/25",1,-0.141666667,"","",NA,NA
"1932","Not sure what all the Huawei drama this week means? We break it down for you here __
https://t.co/daSrjmW4kV","2019/5/25",4,-0.107235639,"","",NA,NA
"1933","__ __ https://t.co/YoGnfkQvSs
Â¿QUE PASA CON HUAWEI SIN ANDROID? TRUMP Y GOOGLE
.
.
#Huawei #Android #DonaldTrump #FelizSabado https://t.co/30ZSRfAmGH","2019/5/25",1,-0.093490698,"","",NA,NA
"1934","Google has revoked Huawei's Android license.
https://t.co/hliJBH39mb","2019/5/25",4,0,"","",NA,NA
"1935","This too. Honor is a fully owned subsidiary of Huawei. So they're essentially screwed from all sides! Imagine convincing customers to buy your phone without android, without google apps, plays store apps, an ARM processor, and without Gorilla glass _¤¦___ï¸_ttps://t.co/Qt2onreTL0","2019/5/25",2,0.079337235,"","",NA,NA
"1936","Am having a lot of hopes from Huawei :)

Let's just hope for the best

#huawei #huaweiandroid #huaweiban #newos #android #google https://t.co/oLz0Nzs9Hc","2019/5/25",4,0.313785816,"","",NA,NA
