,id,title,production_companies
4070,8095,Cleopatra,MCL Films S.A.
4071,8095,Cleopatra,Walwa Films S.A.
4072,87826,Here Comes the Boom,Columbia Pictures
4073,87826,Here Comes the Boom,Happy Madison Productions
4074,87826,Here Comes the Boom,Broken Road Productions
4075,11560,High Crimes,Twentieth Century Fox Film Corporation
4076,11560,High Crimes,Regency Enterprises
4077,11560,High Crimes,Monarch Pictures
4078,11560,High Crimes,Epsilon Motion Pictures
4079,11560,High Crimes,New Regency Pictures
4080,11560,High Crimes,Manifest Film Company
4081,25189,The Mirror Has Two Faces,TriStar Pictures
4082,25189,The Mirror Has Two Faces,Phoenix Pictures
4083,2637,The Mothman Prophecies,Lakeshore Entertainment
4084,18480,Brüno,Universal Pictures
4085,709,Licence to Kill,Eon Productions
4086,49730,Red Riding Hood,Appian Way
4087,49730,Red Riding Hood,Warner Bros.
4088,49730,Red Riding Hood,Random Films
4089,2749,15 Minutes,New Line Cinema
4090,2749,15 Minutes,Industry Entertainment
4091,2749,15 Minutes,Tribeca Productions
4092,2749,15 Minutes,New Redemption Pictures
4093,9607,Super Mario Bros.,Hollywood Pictures
4094,9607,Super Mario Bros.,Cinergi Pictures Entertainment
4095,9607,Super Mario Bros.,Allied Filmmakers
4096,9607,Super Mario Bros.,Walt Disney
4097,9607,Super Mario Bros.,Nintendo
4098,1830,Lord of War,Saturn Films
4099,1830,Lord of War,Ascendant Pictures
4100,1830,Lord of War,Endgame Entertainment
4101,1830,Lord of War,Entertainment Manufacturing Company
4102,1830,Lord of War,Rising Star
4103,1830,Lord of War,Copag V
4104,79,Hero,Beijing New Picture Film Co. Ltd.
4105,79,Hero,China Film Co-Production Corporation
4106,54054,One for the Money,Lakeshore Entertainment
4107,54054,One for the Money,Sidney Kimmel Entertainment
4108,228967,The Interview,Columbia Pictures
4109,228967,The Interview,Point Grey Pictures
4110,46528,The Warrior's Way,Boram Entertainment Inc.
4111,27936,Micmacs,France 2 Cinéma
4112,27936,Micmacs,France 3 Cinéma
4113,27936,Micmacs,Epithète Films
4114,27936,Micmacs,France 3 (FR 3)
4115,27936,Micmacs,Région Ile-de-France
4116,27936,Micmacs,France 2 (FR2)
4117,27936,Micmacs,Orange Cinéma Séries
4118,27936,Micmacs,Tapioca Films
4119,27936,Micmacs,Warner Bros. Entertainment France
4120,65,8 Mile,Imagine Entertainment
4121,65,8 Mile,Mikona Productions GmbH & Co. KG
4122,280391,Why I Did (Not) Eat My Father,Pathé Films
4123,280391,Why I Did (Not) Eat My Father,Boréales
4124,9476,A Knight's Tale,Columbia Pictures Corporation
4125,9476,A Knight's Tale,Escape Artists
4126,9476,A Knight's Tale,Black and Blu Entertainment
4127,9476,A Knight's Tale,Finestkind
4128,10610,The Medallion,Living Films
4129,10610,The Medallion,Emperor Multimedia Group (EMG)
4130,10610,The Medallion,Golden Port Productions Ltd.
4131,745,The Sixth Sense,Spyglass Entertainment
4132,745,The Sixth Sense,The Kennedy/Marshall Company
4133,745,The Sixth Sense,Hollywood Pictures
4134,745,The Sixth Sense,Barry Mendel Productions
4135,49527,Man on a Ledge,Summit Entertainment
4136,49527,Man on a Ledge,Di Bonaventura Picture
4137,73937,The Big Year,Ingenious Media
4138,73937,The Big Year,Dune Entertainment
4139,73937,The Big Year,Fox 2000 Pictures
4140,73937,The Big Year,Deuce Three Productions
4141,73937,The Big Year,Sunswept Entertainment
4142,73937,The Big Year,Red Hour Films
4143,1885,The Karate Kid,Columbia Pictures Corporation
4144,1885,The Karate Kid,Jerry Weintraub Productions
4145,1885,The Karate Kid,Delphi Films
4146,168672,American Hustle,Columbia Pictures
4147,168672,American Hustle,Atlas Entertainment
4148,168672,American Hustle,Annapurna Pictures
4149,18240,The Proposal,Touchstone Pictures
4150,18240,The Proposal,Mandeville Films
4151,18240,The Proposal,Kurtzman/Orci
4152,10398,Double Jeopardy,Paramount Pictures
4153,165,Back to the Future Part II,Universal Pictures
4154,165,Back to the Future Part II,Amblin Entertainment
4155,165,Back to the Future Part II,U-Drive Productions
4156,240832,Lucy,Universal Pictures
4157,240832,Lucy,TF1 Films Production
4158,240832,Lucy,Canal+
4159,240832,Lucy,EuropaCorp
4160,240832,Lucy,Ciné+
4161,216015,Fifty Shades of Grey,Focus Features
4162,216015,Fifty Shades of Grey,Trigger Street Productions
4163,216015,Fifty Shades of Grey,Michael De Luca Productions
4164,12279,Spy Kids 3-D: Game Over,Dimension Films
4165,1645,A Time to Kill,Regency Enterprises
4166,1645,A Time to Kill,Warner Bros.
4167,11007,Cheaper by the Dozen,Twentieth Century Fox Film Corporation
4168,11007,Cheaper by the Dozen,Robert Simonds Productions
4169,193756,Lone Survivor,Universal Pictures
4170,193756,Lone Survivor,Weed Road Pictures
4171,193756,Lone Survivor,Herrick Entertainment
4172,193756,Lone Survivor,Leverage Management
4173,193756,Lone Survivor,Closest to the Hole Productions
4174,193756,Lone Survivor,Emmett/Furla Films
4175,193756,Lone Survivor,Envision Entertainment Corporation
4176,193756,Lone Survivor,Film 44
4177,193756,Lone Survivor,Foresight Unlimited
4178,193756,Lone Survivor,Hollywood Studios International
4179,193756,Lone Survivor,Spikings Entertainment
4180,11287,A League of Their Own,Columbia Pictures Corporation
4181,11287,A League of Their Own,Parkway Productions
4182,259693,The Conjuring 2,New Line Cinema
4183,259693,The Conjuring 2,Dune Entertainment
4184,259693,The Conjuring 2,The Safran Company
4185,259693,The Conjuring 2,Evergreen Media Group
4186,259693,The Conjuring 2,warner bross Turkey
4187,259693,The Conjuring 2,Soho VFX
4188,259693,The Conjuring 2,Atomic Monster
4189,37799,The Social Network,Columbia Pictures
4190,37799,The Social Network,Scott Rudin Productions
4191,37799,The Social Network,Relativity Media
4192,10184,He's Just Not That Into You,New Line Cinema
4193,10184,He's Just Not That Into You,Flower Films (II)
4194,10184,He's Just Not That Into You,Internationale Filmproduktion Blackswan
4195,4257,Scary Movie 4,Dimension Films
4196,4234,Scream 3,Konrad Pictures
4197,4234,Scream 3,Craven-Maddalena Films
4198,4234,Scream 3,Dimension Films
4199,196,Back to the Future Part III,Universal Pictures
4200,196,Back to the Future Part III,Amblin Entertainment
4201,196,Back to the Future Part III,U-Drive Productions
4202,257091,Get Hard,Gary Sanchez Productions
4203,257091,Get Hard,Warner Bros.
4204,6114,Dracula,American Zoetrope
4205,6114,Dracula,Columbia Pictures Corporation
4206,6114,Dracula,Osiris Films
4207,24803,Julie & Julia,Columbia Pictures
4208,24803,Julie & Julia,Scott Rudin Productions
4209,24803,Julie & Julia,Easy There Tiger Productions
4210,109410,42,Warner Bros.
4211,1213,The Talented Mr. Ripley,Paramount Pictures
4212,1213,The Talented Mr. Ripley,Miramax Films
4213,1213,The Talented Mr. Ripley,Timnick Films
4214,1213,The Talented Mr. Ripley,Mirage Enterprises
4215,100042,Dumb and Dumber To,New Line Cinema
4216,100042,Dumb and Dumber To,Universal Pictures
4217,100042,Dumb and Dumber To,Conundrum Entertainment
4218,100042,Dumb and Dumber To,Red Granite Pictures
4219,9036,Eight Below,Walt Disney Pictures
4220,9036,Eight Below,Spyglass Entertainment
4221,9036,Eight Below,Vertigo Entertainment
4222,9036,Eight Below,"Kennedy/Marshall Company, The"
4223,9036,Eight Below,Mandeville Films
4224,9036,Eight Below,Winking Productions
4225,257211,The Intern,Waverly Films
4226,257211,The Intern,Warner Bros.
4227,323675,Ride Along 2,Universal Pictures
4228,323675,Ride Along 2,Cube Vision
4229,323675,Ride Along 2,Will Packer Productions
4230,323675,Ride Along 2,Reel Chefs Catering
4231,9361,The Last of the Mohicans,Morgan Creek Productions
4232,1677,Ray,Universal Pictures
4233,1677,Ray,Bristol Bay Productions
4234,1677,Ray,Baldwin Entertainment Group
4235,1677,Ray,Anvil Films
4236,187,Sin City,Dimension Films
4237,187,Sin City,Troublemaker Studios
4238,187,Sin City,Miramax
4239,7461,Vantage Point,Columbia Pictures
4240,7461,Vantage Point,Original Film
4241,7461,Vantage Point,Kanzaman
4242,7461,Vantage Point,Relativity Media
4243,7461,Vantage Point,Art In Motion
4244,16538,"I Love You, Man",The Montecito Picture Company
4245,16538,"I Love You, Man",De Line Pictures
4246,16538,"I Love You, Man",Bernard Gayle Productions
4247,9889,Shallow Hal,Twentieth Century Fox Film Corporation
4248,820,JFK,Camelot Productions
4249,820,JFK,Canal Plus Group
4250,820,JFK,Ixtlan Productions
4251,820,JFK,Warner Bros.
4252,11565,Big Momma's House 2,Twentieth Century Fox Film Corporation
4253,11565,Big Momma's House 2,Regency Enterprises
4254,11565,Big Momma's House 2,Epsilon Motion Pictures
4255,11565,Big Momma's House 2,Firm Films
4256,11565,Big Momma's House 2,Deep River Productions
4257,11565,Big Momma's House 2,New Regency Pictures
4258,11565,Big Momma's House 2,Ed Friendly Productions
4259,11565,Big Momma's House 2,Runteldat Entertainment
4260,11565,Big Momma's House 2,Big Lou House Productions
4261,6073,The Mexican,DreamWorks SKG
4262,6073,The Mexican,Newmarket Capital Group
4263,6073,The Mexican,Lawrence Bender Productions
4264,6073,The Mexican,Pistolero Productions LLC
4265,16996,17 Again,New Line Cinema
4266,16996,17 Again,Offspring Entertainment
4267,193610,The Other Woman,Twentieth Century Fox Film Corporation
4268,193610,The Other Woman,LBI Productions
4269,19912,The Final Destination,New Line Cinema
4270,19912,The Final Destination,Practical Pictures
4271,19912,The Final Destination,Parallel Zide
4272,296098,Bridge of Spies,DreamWorks SKG
4273,296098,Bridge of Spies,Amblin Entertainment
4274,296098,Bridge of Spies,Studio Babelsberg
4275,296098,Bridge of Spies,Fox 2000 Pictures
4276,296098,Bridge of Spies,Marc Platt Productions
4277,296098,Bridge of Spies,Participant Media
4278,296098,Bridge of Spies,Reliance Entertainment
4279,296098,Bridge of Spies,TSG Entertainment
4280,8007,Behind Enemy Lines,Twentieth Century Fox Film Corporation
4281,8007,Behind Enemy Lines,Davis Entertainment
4282,32823,Get Him to the Greek,Universal Pictures
4283,32823,Get Him to the Greek,Spyglass Entertainment
4284,32823,Get Him to the Greek,Relativity Media
4285,32823,Get Him to the Greek,Apatow Productions
4286,4380,Shall We Dance?,Miramax Films
4287,11551,Small Soldiers,Universal Pictures
4288,11551,Small Soldiers,Amblin Entertainment
4289,11551,Small Soldiers,DreamWorks Pictures
4290,10336,Spawn,New Line Cinema
4291,10336,Spawn,Pull Down Your Pants Pictures
4292,10336,Spawn,Todd McFarlane Entertainment
4293,11362,The Count of Monte Cristo,Spyglass Entertainment
4294,11362,The Count of Monte Cristo,World 2000 Entertainment
4295,11362,The Count of Monte Cristo,Count of Monte Cristo Ltd.
4296,11362,The Count of Monte Cristo,Touchstone Pictures
4297,50348,The Lincoln Lawyer,Lakeshore Entertainment
4298,50348,The Lincoln Lawyer,Sidney Kimmel Entertainment
4299,50348,The Lincoln Lawyer,Lionsgate
4300,48138,Unknown,Studio Babelsberg
4301,48138,Unknown,StudioCanal
4302,48138,Unknown,Dark Castle Entertainment
4303,48138,Unknown,TF1 Films Production
4304,48138,Unknown,Canal+
4305,48138,Unknown,Panda Productions Inc.
4306,48138,Unknown,Horticus UK
4307,1124,The Prestige,Warner Bros.
4308,1124,The Prestige,Touchstone Pictures
4309,1124,The Prestige,Syncopy
4310,227159,Horrible Bosses 2,New Line Cinema
4311,227159,Horrible Bosses 2,BenderSpink
4312,227159,Horrible Bosses 2,RatPac Entertainment
4313,68179,Escape from Planet Earth,Rainmaker Entertainment
4314,68179,Escape from Planet Earth,Mainframe Entertainment
4315,68179,Escape from Planet Earth,"Weinstein Company, The"
4316,1579,Apocalypto,Icon Productions
4317,1579,Apocalypto,Icon Entertainment International
4318,1579,Apocalypto,Touchstone Pictures
4319,708,The Living Daylights,United Artists
4320,708,The Living Daylights,Eon Productions
4321,34851,Predators,Twentieth Century Fox Film Corporation
4322,34851,Predators,Davis Entertainment
4323,34851,Predators,Dune Entertainment III
4324,34851,Predators,Troublemaker Studios
4325,9930,Legal Eagles,Universal Pictures
4326,9930,Legal Eagles,Mirage Enterprises
4327,9930,Legal Eagles,Northern Lights Entertainment
4328,1586,Secret Window,Columbia Pictures Corporation
4329,1586,Secret Window,Pariah Entertainment Group
4330,1586,Secret Window,Grand Slam Productions
4331,1586,Secret Window,Mel's Cite du Cinema
4332,2044,The Lake House,Village Roadshow Pictures
4333,2044,The Lake House,Vertigo Entertainment
4334,2044,The Lake House,Sound for Film
4335,2044,The Lake House,Warner Bros.
4336,9913,The Skeleton Key,Universal Pictures
4337,9913,The Skeleton Key,MFPV Film
4338,9913,The Skeleton Key,Double Feature Films
4339,9913,The Skeleton Key,ShadowCatcher Entertainment
4340,9913,The Skeleton Key,Daniel Bobker Productions
4341,9913,The Skeleton Key,Brick Dust Productions LLC
4342,71864,The Odd Life of Timothy Green,Walt Disney Pictures
4343,10761,Made of Honor,Columbia Pictures
4344,10761,Made of Honor,Original Film
4345,209451,Jersey Boys,Warner Bros.
4346,11975,The Rainmaker,Paramount Pictures
4347,11975,The Rainmaker,Constellation Entertainment
4348,4970,Gothika,Columbia Pictures Corporation
4349,4970,Gothika,Dark Castle Entertainment
4350,4970,Gothika,Warner Bros.
4351,11831,Amistad,DreamWorks SKG
4352,9096,Medicine Man,Hollywood Pictures
4353,9096,Medicine Man,Cinergi Pictures Entertainment
4354,440,Aliens vs Predator: Requiem,Twentieth Century Fox Film Corporation
4355,440,Aliens vs Predator: Requiem,Dune Entertainment
4356,440,Aliens vs Predator: Requiem,Davis Entertainment
4357,440,Aliens vs Predator: Requiem,Brandywine Productions
4358,11011,Ri¢hie Ri¢h,Davis Entertainment
4359,11011,Ri¢hie Ri¢h,Silver Pictures
4360,11011,Ri¢hie Ri¢h,Warner Bros.
4361,10641,Autumn in New York,Lakeshore Entertainment
4362,10641,Autumn in New York,Metro-Goldwyn-Mayer (MGM)
4363,11172,Music and Lyrics,Village Roadshow Pictures
4364,11172,Music and Lyrics,Castle Rock Entertainment
4365,11172,Music and Lyrics,Reserve Room
4366,11172,Music and Lyrics,Flower Films (II)
4367,39513,Paul,Universal Pictures
4368,39513,Paul,Big Talk Productions
4369,39513,Paul,Relativity Media
4370,39513,Paul,Working Title Films
4371,82687,The Guilt Trip,Paramount Pictures
4372,82687,The Guilt Trip,Skydance Productions
4373,41446,Scream 4,Dimension Films
4374,8224,8MM,Columbia Pictures Corporation
4375,8224,8MM,Hofflund/Polone
4376,8224,8MM,Global Entertainment Productions GmbH & Company Medien KG
4377,10537,The Doors,Imagine Entertainment
4378,10537,The Doors,Ixtlan Productions
4379,10537,The Doors,Carolco Pictures
4380,10537,The Doors,Bill Graham Films
4381,225886,Sex Tape,Escape Artists
4382,225886,Sex Tape,Media Rights Capital
4383,225886,Sex Tape,Sony Pictures Entertainment (SPE)
4384,225886,Sex Tape,LStar Capital
4385,10385,Hanging Up,Laurence Mark Productions
4386,10385,Hanging Up,Columbia Pictures Corporation
4387,10385,Hanging Up,Global Entertainment Productions GmbH & Company Medien KG
4388,10385,Hanging Up,Nora Ephron Productions
4389,55779,Final Destination 5,New Line Cinema
4390,55779,Final Destination 5,Practical Pictures
4391,55779,Final Destination 5,Parallel Zide
4392,10154,Mickey Blue Eyes,Castle Rock Entertainment
4393,10154,Mickey Blue Eyes,Warner Bros.
4394,10647,Pay It Forward,Bel Air Entertainment
4395,10647,Pay It Forward,Warner Bros.
4396,11431,Fever Pitch,Fox 2000 Pictures
4397,11431,Fever Pitch,Wildgaze Films
4398,11431,Fever Pitch,Alan Greenspan Productions
4399,11431,Fever Pitch,Mars Media Beteiligungs
4400,11431,Fever Pitch,Flower Films (II)
4401,11431,Fever Pitch,ELC Productions Ltd.
4402,8457,Drillbit Taylor,Paramount Pictures
4403,8457,Drillbit Taylor,Apatow Productions
4404,188161,A Million Ways to Die in the West,Media Rights Capital
4405,188161,A Million Ways to Die in the West,Fuzzy Door Productions
4406,188161,A Million Ways to Die in the West,Bluegrass Films
4407,188161,A Million Ways to Die in the West,RGB Media
4408,8850,The Shadow,Universal Pictures
4409,64685,Extremely Loud & Incredibly Close,Paramount Pictures
4410,64685,Extremely Loud & Incredibly Close,Scott Rudin Productions
4411,64685,Extremely Loud & Incredibly Close,Warner Bros.
4412,38357,Morning Glory,Bad Robot
4413,38357,Morning Glory,Goldcrest Pictures
4414,10060,Get Rich or Die Tryin',Paramount Pictures
4415,10060,Get Rich or Die Tryin',MTV Films
4416,10060,Get Rich or Die Tryin',Cent Productions Inc.
4417,11398,The Art of War,Amen Ra Films
4418,11398,The Art of War,Franchise Pictures
4419,11398,The Art of War,Warner Bros.
4420,11398,The Art of War,Morgan Creek Productions
4421,1833,Rent,Columbia Pictures
4422,1833,Rent,1492 Pictures
4423,1833,Rent,Revolution Studios
4424,10391,Bless the Child,Paramount Pictures
4425,10391,Bless the Child,Icon Entertainment International
4426,10391,Bless the Child,Munich Film Partners & Company (MFP) BTC Productions
4427,8970,The Out-of-Towners,Paramount Pictures
4428,8970,The Out-of-Towners,Cherry Alley Productions
4429,9306,The Island of Dr. Moreau,New Line Cinema
4430,11370,The Musketeer,Crystal Sky Worldwide
4431,11370,The Musketeer,MDP Worldwide
4432,11370,The Musketeer,ApolloMedia Distribution
4433,11370,The Musketeer,"Carousel Picture Company, The"
4434,11370,The Musketeer,Signature Entertainment
4435,11370,The Musketeer,Luxembourg Film Fund
4436,11370,The Musketeer,D'Artagnan Productions Limited
4437,11370,The Musketeer,Q&Q Medien GmbH
4438,12184,The Other Boleyn Girl,Columbia Pictures
4439,12184,The Other Boleyn Girl,Scott Rudin Productions
4440,12184,The Other Boleyn Girl,BBC Films
4441,12184,The Other Boleyn Girl,Ruby Films
4442,12184,The Other Boleyn Girl,Relativity Media
4443,12184,The Other Boleyn Girl,Focus Features
4444,1921,Sweet November,Bel Air Entertainment
4445,1921,Sweet November,Warner Bros.
4446,1683,The Reaping,Village Roadshow Pictures
4447,1683,The Reaping,Dark Castle Entertainment
4448,1683,The Reaping,Warner Bros.
4449,1683,The Reaping,Eyetronics
4450,1683,The Reaping,Chime Films
4451,203,Mean Streets,Scorsese Productions
4452,11858,Renaissance Man,Cinergi Pictures Entertainment
4453,11858,Renaissance Man,Touchstone Pictures
4454,62835,Colombiana,TF1 Films Production
4455,62835,Colombiana,Canal+
4456,62835,Colombiana,CinéCinéma
4457,62835,Colombiana,Grive Productions
4458,62835,Colombiana,EuropaCorp
4459,62835,Colombiana,A.J.O.Z. Films
4460,18937,Quest for Camelot,Warner Bros.
4461,13536,City By The Sea,Warner Bros. Pictures
