Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Intestinal infectious diseases - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),Deaths - Parkinson disease - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number)
Antigua and Barbuda,ATG,2012,,1.0377514984030711,29.845041000595884,0.00728439913749,1.9121040490461654,,171.39416649406402,24.507369489048255,23.279349472274692,10.72936767868651,9.665798755579905,18.336120514355418,0.18824299719231033,105.88705899339573,4.318594738295225,1.8052008660093104,0,4.594757485952535,4.972784718237994,7.09630084938292,0.7821145127079554,0.3711026706666441,6.830628904880803,0.6974031279489041,5.827963483734197,5.656416310407375,0,1.31567163866632,0.4249273406552965,1.9777296616770859,2.495127421340164,0,41.22988260854387,0.4300496653425283
Antigua and Barbuda,ATG,2013,,0.9961186146215433,30.379767923335685,0.00736595309739,1.964947940867515,,173.64683244287855,24.964422561572697,24.143216328314942,10.930036144847447,9.820196455882344,18.644750309633967,0.19909698057836292,108.07367813761348,4.380697838391081,1.8066268235821548,0,4.664252846149102,4.9041673961802,6.873550012944774,0.7794144740235027,0.3598126507729008,6.773111781248546,0.7087480658071842,5.662414503751674,5.875143674516852,0,1.3387031977262323,0.4422687371337478,2.0295728111441838,2.5265276876784406,0,41.82886766113675,0.445295447982571
Antigua and Barbuda,ATG,2014,,0.9406685684669519,31.149494597216115,0.00748500051972,2.2038371890676176,,177.80526050832233,25.42551755670055,24.979930885508676,11.269427780497125,10.330228022771722,19.3511886156095,0.1814761148077528,111.38735104132743,4.4903433982445105,1.7571254027255305,0,4.58366923088265,4.745241703517453,8.832248769676214,0.7849777512811303,0.35404101803480786,6.603628044848531,0.626507652212741,5.4659344290487795,6.131742841003042,0,1.4030765570546346,0.4669975615658477,2.272391903297519,2.5708764592192055,0,42.22730328062024,0.44635292731976456
Antigua and Barbuda,ATG,2015,,0.9186832649017821,31.934106253364714,0.00757706143245,2.257400535375406,,179.34129095744828,25.92582617500832,25.613729441984255,11.578713754498676,10.689088042923853,19.809704592303387,0.16877062288370598,113.67291800774248,4.577758340528712,1.7491379280771029,0,4.417955950238644,4.686534191738097,8.837281195525485,0.7819134054607971,0.35900097478330195,6.589796075280388,0.7472474573345759,5.292131567477632,6.427309334126071,0,1.3718461659643733,0.48151718846948866,2.321535632889321,2.603654547857145,0,42.78870102527785,0.43946200089156673
Antigua and Barbuda,ATG,2016,,0.9412604123300686,32.10335895763065,0.0076744099411,2.2217285188528004,,182.89707837797846,26.456632104866493,25.642885761301617,11.587804552479191,10.892595721488005,20.198129929416314,0.1839793692710078,116.60616000270021,4.648938922666648,1.7779682355963558,0,4.44427030133976,4.751790658785351,7.743313629843922,0.8666609596370443,0.36331823934517027,6.667361045254768,0.6535258168000668,5.196693136811364,6.456310704862317,0,1.385166203797773,0.46264081124014894,2.2871868941287077,2.612999213235921,0,44.269983402658006,0.4442159214275563
Antigua and Barbuda,ATG,2017,,0.9490831405409236,32.5438288133049,,2.2326368133191115,,186.77720585405393,26.920697526449615,25.98840979135757,11.783724877589995,11.169693538820134,20.664034858420045,0.19159608244610732,119.539032428271,4.747350951986427,1.7942455845144456,0,4.397953896812851,4.753643696865763,7.509006683755938,0.9125196783982927,0.3678730806006679,6.686314559955637,0.6401706665566906,5.107089761912364,6.5730773732263605,1.0000000026932727,1.4032310301561064,0.45966412557338765,2.2983851184711677,2.625974888613194,0,45.482503420182084,0.44606704138271797
Argentina,ARG,1990,,772.8805126559141,8207.230968927439,1.41423053874,1032.2991807165615,1,102810.35212218825,8378.44887711959,7147.612066936063,10063.224825658546,5360.494083381688,10894.722195459779,98.72669820547954,53368.80703993253,1505.8729465963652,764.0331450364675,9.262030333804042,1201.9601342617586,1830.8019775117584,615.6307087927996,330.5954355496228,1567.7853122479917,4375.003653844345,453.7156913375099,8739.161622353091,932.8145712458017,21.000000000515527,1095.73834721855,79.65849912658601,1114.414371125386,3207.208395530769,1.000000000003166,5626.809889681062,396.12842888492116
Argentina,ARG,1991,,758.898809443148,8468.648078194943,1.40497323701,998.2986269450671,1,101600.22389247529,8653.771735585298,7173.962382181607,10266.694417382825,5296.474061121565,10799.30848983012,102.33644542892925,54041.52726554719,1542.4941810475798,772.9201205387346,8.791089605954248,1190.3867719925217,1838.340381235194,717.6314975648004,346.3396002876053,1518.257305999985,4478.434562730876,437.3678750332497,8531.96770194963,983.3290933214214,0,1020.6633023452733,84.6874546217788,1080.436467700914,3354.079235612769,1.0000000000062976,5800.866840947888,392.8370022348033
Argentina,ARG,1992,,743.3015400286791,8872.556419996175,1.40286885751,962.7977197607753,33,103431.62236903099,9063.728247124147,7418.754459973412,10847.19826807679,5297.714767274934,10823.093614384283,107.08042817359113,55758.09395430063,1621.4815830722218,792.9639376691721,8.576097163356188,1184.9665920779976,1914.093976016534,966.4310725037001,378.8305374284268,1485.4916586370725,4695.394167817218,427.5330792390805,8041.108457501899,1060.8884999931413,45.000000037363556,940.8233572979939,91.2394316408155,1047.784183933988,3624.001526290832,32.000000027090145,6148.229022721634,388.86070480886633
Argentina,ARG,1993,,749.5330624311139,9296.629035394675,1.39823489694,924.5048262356785,,101725.44024868525,9400.523042924715,7408.981585719771,11152.816058023584,5197.5980496941265,10717.662549300758,111.37940522981543,56081.26377761421,1666.867903059278,791.2028998263961,8.109074526317848,1141.277812338641,1906.5777172642418,1052.8541500512958,398.5106691756389,1417.5103543234395,4796.318635845776,415.1250843512693,7692.751903039869,1077.9426936487466,15.000000004231017,873.4334215147818,94.76066490945438,1008.2765815640063,3740.15077443413,0,6365.775436637691,378.60733490337
Argentina,ARG,1994,,719.9046688211785,9710.894416343312,1.40325085536,902.1006316823972,86,98786.45374479923,9713.882221206733,7324.662853526349,11389.954239853292,5160.86026207224,10681.338768722524,122.54215755677129,56431.57696052175,1697.669499459938,777.8774344194369,7.64606730734433,1110.356507093731,1940.444621941844,1375.1260769646603,421.4007578702189,1342.103813615683,4934.270720348058,380.1965679558537,7262.287274711989,1121.901354433468,0,812.9152641502372,99.25379468175872,983.9985669780334,3907.9376188208535,86.0000002453755,6540.101629712364,370.6513585584491
Argentina,ARG,1995,,726.5846545657577,10724.751892702941,1.40334403115,948.4372632314835,0,99053.52334435112,10289.314531333293,7447.374733668907,12173.996243643242,5222.725059693899,10811.412581084336,135.79892447269108,57247.09297708015,1775.5100916250087,785.5502247100494,7.260227770663382,1075.366264477635,1954.921160400782,1684.8836666503007,451.8319431805714,1307.3480403784054,4983.961766531844,398.22191042661626,7060.767713611402,1148.4547435508375,5.999999999916272,808.8081238923078,103.83653732925534,1033.6631868722236,4040.20285015769,0,6824.087961841454,368.0683791830188
Argentina,ARG,1996,,737.2984501449623,11846.725897997372,1.38936458357,1017.5812038806871,1,99428.152121064,10818.176859702899,7643.648520712358,12992.267401524085,5320.306311183924,10967.566491381034,154.80075535669525,58856.47597424603,1849.5596736543018,804.4210437094449,7.094935510428927,1106.4217648780495,2054.2850109320625,1928.762367205199,493.0788765177342,1266.3329364837189,5185.95044267338,419.2026261212982,6926.771307211511,1180.6485149283078,0,801.1946929628127,111.1306321883511,1107.3315324748862,4259.7109686265985,0.9999999999919942,7123.101305597062,373.4623868161619
Argentina,ARG,1997,,644.3564763123379,13324.86454771584,1.3736332058,1143.7555473515258,3,99454.02326583175,11437.97417214544,7691.090584475464,14215.995983840872,5418.269695903932,11082.992702333353,177.78844676169942,59689.88627396906,1931.974916985123,792.2349247552477,6.829612762560242,1110.0422383949983,2103.665883685279,2046.944473554302,549.0845989151737,1189.1566091689242,5354.335669473456,390.39376003808485,6560.614726238057,1198.9572755560855,18.999999987987504,803.4814661614666,117.77198707889941,1242.1968308262365,4412.565476182772,2.9999999995669318,7569.252683774116,372.21444558927783
Argentina,ARG,1998,,653.093877306871,14925.450822342986,1.35759568084,1267.7960960033781,,100710.75306812992,12103.784584388171,7963.635320351981,15275.8646891293,5442.343588222183,11158.211906588938,197.64736503743262,60635.78590127429,2021.9581336002605,790.6672070354825,6.542470076153752,1119.3983479365702,2136.8073756360163,1897.621687735402,553.4393677314805,1114.4477460214543,5524.97549340858,390.6132109351076,6531.4151371920025,1140.3287760244602,22.99999996934101,791.4262573462813,118.30593143152815,1380.55590391343,4494.342367163929,0,8110.139312175133,363.6396131976864
Argentina,ARG,1999,,632.7410190751413,16458.542812707823,1.34643055318,1339.3876861618376,0,102428.75043728085,12698.140867965769,8254.727961791195,16129.076843044766,5462.287298200098,11294.042977516812,208.96439959592138,62026.05084507737,2105.6230453516905,801.2299305505967,6.3372649270689125,1101.0356807108496,2265.9826443916386,1736.699977855597,572.8302654373456,1064.458756125547,5584.108228977228,416.2080552448832,6086.367090147607,1099.7153152609537,10.999999994604215,756.5846586600527,121.83233310517389,1465.067906072162,4629.979229559948,0,8679.85334086174,369.15871728968904
Argentina,ARG,2000,,613.3301257656724,17120.87932532011,1.33455262544,1346.7790438225793,,98064.68194021776,12916.57210439397,8168.890649951289,15787.887774273015,5376.629337943265,11258.781638021535,214.48745959223,61142.39243743546,2098.486695032764,767.5582503005833,5.843358368579663,1061.524088639495,2363.53112470175,1718.9155187363974,552.0722635191025,974.1931477260282,5414.8267369077175,385.93124649314234,5869.78322256168,997.4488274901836,18.99999998749797,708.5278283616091,152.2716722624051,1469.0925492204206,4597.184905190596,0,8625.929035147386,363.98627231833103
Argentina,ARG,2001,,600.7763684859128,18532.87128037276,1.31890387203,1390.3775822964162,0,98847.64506270544,13367.30918087349,8413.393210115199,16285.15122662466,5441.547124868067,11455.50339952975,212.16388451700166,62011.836308443155,2153.2706328736144,769.3198599972582,5.614322399576808,1059.5003794428046,2473.0122240355504,1730.3196998362,572.3811461601965,946.5597080311642,5476.615926765925,423.24683482507334,5646.850380649903,952.4581005828367,32.9999999789513,689.7894335812992,124.53917919435715,1514.6623078008226,4729.636485095848,0,8853.290186760807,360.4128191588897
Argentina,ARG,2002,,610.990858679621,19950.52697012167,1.29875359545,1488.8564765747992,,100822.09660760825,13802.0700282145,8795.818787568754,16849.606055898097,5533.752670513448,11684.826138653067,211.72531401231018,63448.47881290396,2219.742497931794,786.7972468046422,5.395653472715004,1057.0448121621278,2533.22003329683,1799.3728785593992,585.182901849331,944.1529194348171,5561.668836834885,465.952918820244,5868.220865477953,918.5219787653575,21.000000017648087,698.6880304913361,122.47609777488167,1622.9529868883296,4793.557864942669,0,9072.943470758917,379.72098881172326
Argentina,ARG,2003,,609.906564491577,21537.318102525132,1.2811328212,1481.5175154000808,0,102225.87892838169,14262.858194989167,9078.97651258389,17355.701025620125,5607.094576570824,11884.16013151131,215.34323842999757,64786.281393120895,2292.768037160301,796.6589472210657,5.05920002521761,999.007878404342,2369.366488022352,1846.5375144902982,590.5110580309658,910.2380479194738,5584.826718469315,448.17894267917154,5696.996666104512,903.931032730943,31.999999992439946,674.2698255418591,119.98936956726655,1617.1196975955263,4624.817243183968,0,9319.98778525754,381.9837536848302
Argentina,ARG,2004,,578.339234126045,22088.9038867528,1.25990961314,1358.3657331796462,,98797.9984354279,14359.730306767437,8901.27251638978,16956.81425941912,5566.821907392415,11825.866056943692,210.06335354081926,64145.95797081693,2288.77386949359,774.321101698083,4.591652873265552,913.1136695749594,2130.0514208679474,1699.7405705939004,585.077116615097,837.6858409165843,5472.8929404133105,427.3593629748295,5201.014022013403,856.7946673271025,6.999999969822228,620.5640345787558,115.47090869713801,1482.0461526097993,4379.049347553158,0,9088.588063772027,382.0790497640318
Argentina,ARG,2005,,556.2060328437551,22723.05431495105,1.25162649092,1243.706196781909,0,96922.2842952721,14479.246418095805,8847.184019295808,16899.39647514983,5658.4644713294465,11934.586030158987,205.86032558080802,64339.218136056545,2307.5884260584126,809.3306707933842,4.3390483394249495,886.4642861126522,2072.0617850933795,1573.129031915298,593.4236977947845,796.7592425808848,5598.197961654909,408.44084701139786,4714.253891311186,863.0406033800128,13.999999995090224,587.8479465691373,117.40466962271263,1354.4445735464378,4382.398641724278,0,8876.144780998227,392.07833194574846
Argentina,ARG,2006,,549.047941668033,23753.29743541308,1.25377393424,1183.945912778961,,97307.48679730677,14767.171632882633,9002.177118377533,17098.635041589365,5843.717535719016,12192.206838130724,199.90870392801074,65282.17736809209,2359.354058156252,786.3329044126413,4.143760648231723,875.4904133072951,2113.3136400858525,1640.2578959381021,614.725513100858,773.6559932914474,5815.608055103196,433.3502542919711,4512.160472565556,867.388073481049,2.999999998825259,585.8051999341219,115.33031456516146,1291.7121353587738,4434.023273677163,0,8768.676693084695,381.5138515920772
Argentina,ARG,2007,,556.9038503594462,25400.629262150618,1.2585170827,1182.577306983279,,100855.86958965182,15387.303064551666,9430.812568001926,18014.148202107346,6101.773411049145,12599.46560437062,198.5097637790002,67455.64870655641,2469.1912949957764,826.2393448796101,4.073186802290682,891.9432859300034,2143.9922985654607,1662.450315622002,654.5633119292229,776.7280506065775,6143.2714615029345,448.1436366379925,4563.934350923197,903.3602099126199,14.00000000352657,596.6032171397378,154.61736550150826,1290.2136893189836,4630.155411686517,0,8987.12619256205,405.4159092954828
Argentina,ARG,2008,,548.5845064158821,25443.47455891367,1.25601919967,1101.6463394491677,,97556.2330304874,15430.194243259803,9173.690284697012,17527.987882933485,6157.328437374584,12698.017628827456,189.26112213630782,66614.1566810801,2447.0621439609163,807.5523946065423,3.8108642478222605,861.6306793826224,2268.4427184893784,1650.5155473242016,643.0039202267046,736.1715422771499,6249.642076709283,421.4572143260721,4501.571986728378,869.8999801859001,11.000000000434053,593.4178056742044,113.97318576749069,1198.4730328480389,4670.235990202579,0,8514.335425594574,395.3197223258177
Argentina,ARG,2009,,542.8979161762614,26617.890786781776,1.26171560139,1067.6562844663817,0,98803.13602528156,15874.75137082699,9393.386775273813,17765.8376715323,6287.367038124857,12936.981602822032,184.59384605622188,67694.26250037483,2503.961998534718,808.6005102693762,3.66593525312884,831.4454915567238,2356.601253929693,1658.1167169508992,653.448473944076,729.0840579036628,6375.382503156064,481.9556465785968,4368.767711071069,837.5868620062131,21.999999989185568,603.4623922393105,110.40933686448376,1162.0420503885032,4703.715160138879,0,8511.049201476204,392.6533657687698
Argentina,ARG,2010,,533.3958784522728,27631.124385507792,1.26106876843,1038.19811924914,0,100413.02409626062,16442.426439567247,9591.663019939362,18245.04010431012,6418.6585226733505,13170.58341307889,176.19745853648328,67962.64491651475,2580.7163226821003,799.3778652368161,0,805.1132258593433,2396.864035413178,1571.5452220934023,665.5298070555398,703.6965989017356,6393.822571719339,435.5076495070062,4300.762782028305,792.7588346613688,6.999999992188294,616.005516447765,108.44609214501962,1134.4880982055108,4662.014127919113,0,8496.227034632999,385.609374122349
Argentina,ARG,2011,,522.7172966463414,28531.284665372095,1.24443496193,1006.7742807099279,0,101556.30865189296,16878.848486131974,9775.27950169946,18620.252645738678,6595.522560961822,13469.280708549806,172.5043084967167,68801.58508631513,2643.1317178300264,802.705722685924,0,783.6676915438106,2523.9465687998154,1538.4805776519001,686.6577066048637,705.7760271838204,6565.702221480466,413.1925447652652,4210.249601535969,781.3376521933847,1.9999999961352044,626.3895225190245,104.33389495912984,1102.1512349995596,4777.143329748734,0,8565.027826094614,386.14546428564154
Argentina,ARG,2012,,515.3911231025647,29258.998763911855,1.23321328827,976.4681604789654,0,101988.28976382082,17222.27249849134,10003.281635787052,18541.480129326435,6797.061563086632,13794.559277813725,169.99140400710473,69755.41408388074,2690.148588791472,793.9780400675031,0,775.3640921673315,2667.830744839468,1658.609173812499,700.0647051459397,698.4563377269803,6712.056581902018,390.9223306919487,4008.425437611273,773.7128172189604,4.000000008241325,630.3527138682432,104.32472545290621,1072.9989672020333,4910.73690063736,0,8612.530386615217,385.8052762653467
Argentina,ARG,2013,,511.20536957761425,30357.485213650816,1.2216404375,959.3640425288718,0,102579.17695749133,17610.66980030551,10248.70116320448,18500.29315345079,6954.254580380839,14131.307782201431,168.673625030836,70440.42628020933,2737.0024897309677,787.5431732608357,0,753.3289999526054,2776.5598587876007,1666.4529861491026,711.4583171641943,705.3044110668228,6833.743228783332,383.9202432586445,4007.339070719712,762.4496961983461,58.000000855510464,644.7247907806359,104.44662480794129,1052.6525164323177,4977.504327258838,0,8700.158548873833,386.62202892174395
